167,0.003638,0.001184
168,0.003636,0.001184
169,0.003624,0.001181
170,0.003629,0.001181
171,0.003612,0.001171
172,0.003742,0.001280
173,0.003692,0.001343
174,0.003672,0.001373
175,0.003662,0.001388
176,0.003663,0.001390
177,0.003654,0.001399
178,0.003651,0.001398
179,0.003649,0.001397
180,0.003647,0.001396
181,0.003644,0.001395
182,0.003642,0.001393
183,0.003658,0.001440
184,0.003646,0.001472
185,0.003642,0.001496
186,0.003634,0.001512
187,0.003630,0.001517
188,0.003628,0.001525
189,0.003625,0.001529
190,0.003622,0.001531
191,0.003628,0.001524
192,0.003623,0.001528
193,0.003620,0.001530
194,0.003611,0.001547
195,0.003608,0.001561
196,0.003605,0.001574
197,0.003602,0.001584
198,0.003592,0.001558
199,0.003599,0.001599
200,0.003595,0.001604
201,0.003593,0.001607
202,0.003592,0.001609
203,0.003590,0.001611
204,0.003588,0.001611
205,0.003578,0.001616
206,0.003577,0.001621
207,0.003575,0.001604
208,0.003582,0.001628
209,0.003574,0.001632
210,0.003573,0.001635
211,0.003572,0.001638
212,0.003571,0.001640
213,0.003570,0.001642
214,0.003569,0.001643
215,0.003568,0.001645
216,0.003561,0.001647
217,0.003561,0.001648
218,0.003560,0.001650
219,0.003560,0.001652
220,0.003559,0.001654
221,0.003559,0.001655
222,0.003558,0.001657
223,0.003558,0.001658
224,0.003557,0.001659
225,0.003557,0.001660
226,0.003556,0.001651
227,0.003554,0.001662
228,0.003552,0.001663
229,0.003552,0.001663
230,0.003552,0.001664
231,0.003551,0.001665
232,0.003543,0.001620
233,0.003548,0.001620
234,0.003547,0.001621
235,0.003547,0.001622
236,0.003547,0.001624
237,0.003546,0.001625
238,0.003545,0.001626
239,0.003544,0.001627
240,0.003544,0.001628
241,0.003544,0.001628
242,0.003544,0.001629
243,0.003544,0.001630
244,0.003544,0.001631
245,0.003543,0.001632
246,0.003543,0.001632
247,0.003543,0.001633
248,0.003543,0.001634
249,0.003542,0.001634
250,0.003542,0.001634
251,0.003542,0.001635
252,0.003542,0.001635
253,0.003541,0.001636
254,0.003541,0.001636
255,0.003541,0.001636
256,0.003541,0.001636
257,0.003542,0.001636
258,0.003541,0.001636
259,0.003542,0.001636
260,0.003541,0.001636
261,0.003541,0.001636
262,0.003540,0.001637
263,0.003540,0.001637
264,0.003540,0.001631
265,0.003545,0.001636
266,0.003540,0.001636
267,0.003540,0.001636
268,0.003540,0.001637
269,0.003540,0.001637
270,0.003540,0.001637
271,0.003540,0.001637
272,0.003540,0.001637
273,0.003540,0.001637
274,0.003540,0.001637
275,0.003542,0.001637
276,0.003540,0.001637
277,0.003540,0.001637
278,0.003540,0.001637
279,0.003540,0.001638
280,0.003540,0.001638
281,0.003540,0.001638
282,0.003540,0.001638
283,0.003540,0.001638
284,0.003540,0.001638
285,0.003540,0.001638
286,0.003541,0.001638
287,0.003540,0.001638
288,0.003540,0.001638
289,0.003540,0.001638
290,0.003540,0.001638
291,0.003540,0.001638
292,0.003541,0.001638
293,0.003539,0.001638
294,0.003539,0.001639
295,0.003539,0.001639
296,0.003539,0.001639
297,0.003539,0.001639
298,0.003539,0.001639
299,0.003540,0.001639
300,0.003539,0.001639
301,0.003539,0.001639
302,0.003540,0.001639
303,0.003539,0.001639
304,0.003539,0.001639
305,0.003539,0.001639
306,0.003539,0.001639
307,0.003540,0.001639
308,0.003539,0.001639
309,0.003539,0.001639
310,0.003539,0.001639
311,0.003539,0.001639
312,0.003539,0.001639
313,0.003539,0.001640
314,0.003539,0.001640
315,0.003539,0.001640
316,0.003539,0.001640
317,0.003539,0.001640
318,0.003539,0.001640
319,0.003540,0.001640
320,0.003538,0.001640
321,0.003538,0.001640
322,0.003538,0.001640
323,0.003538,0.001640
324,0.003538,0.001640
325,0.003538,0.001640
326,0.003540,0.001640
327,0.003538,0.001640
328,0.003538,0.001633
329,0.003547,0.001639
330,0.003538,0.001639
331,0.003538,0.001639
332,0.003538,0.001639
333,0.003538,0.001639
334,0.003538,0.001639
335,0.003538,0.001639
336,0.003538,0.001639
337,0.003538,0.001640
338,0.003539,0.001639
339,0.003538,0.001640
340,0.003538,0.001640
341,0.003538,0.001640
342,0.003538,0.001640
343,0.003538,0.001640
344,0.003538,0.001640
345,0.003539,0.001640
